Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
JMF,Nuveen Energy MLP Total Return Fund,13.64,538040002.7,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,15,316411515,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/nev
JPW,Nuveen Flexible Investment Income Fund,14.79,54800647.5,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/jpw
JFR,Nuveen Floating Rate Income Fund,9.9316,497453762.3,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.85,324841111.1,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,12.86,135657439.4,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nkg
JGV,Nuveen Global Equity Income Fund ,10.3,196105912.7,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/jgv
JGH,Nuveen Global High Income Fund,14.25,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/jgh
JHY,Nuveen High Income 2020 Target Term Fund,10.0649,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/jhy
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,15.29,96004488.03,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.34,52345826.5,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,12.37,580272494.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/nid
NQM,"Nuveen Investment Quality Municipal Fund, Inc.",14.89,535686690.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nqm
NMY,Nuveen Maryland Premium Income Municipal Fund,12.38,298415765.1,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Premium Income Municipal Fund,13.6783,127849223.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Income Municipal Fund,13.23,275625710,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/num
NMS,Nuveen Minnesota Municipal Income Fund,14.62,60625382.66,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/nms
JLS,Nuveen Mortgage Opportunity Term Fund,22.41,356059425,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/jls
JMM,Nuveen Multi-Market Income Fund,6.97,65965125.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmm
NMA,"Nuveen Municipal Advantage Fund, Inc.",13.31,581612500.5,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/nma
NMI,"Nuveen Municipal Income Fund, Inc.",10.7316,88801414.42,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nmi
NMO,"Nuveen Municipal Market Opportunity Fund, Inc.",13.17,604161041,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/nmo
NIO,"Nuveen Municipal Opportunity Fund, Inc.",14.13,1350983020,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nio
NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,12.89,555021216.3,n/a,2001,n/a,n/a,http://www.nasdaq.com/symbol/nxj
NRK,Nuveen New York AMT-Free Municipal Income Fund,12.66,1109250261,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/nrk
NAN,Nuveen New York Dividend Advantage Municipal Fund,13.62,126193794.6,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nan
NNY,"Nuveen New York Municipal Value Fund, Inc.",9.71,147435183.5,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/nny
NNC,Nuveen North Carolina Premium Income Municipal Fund,12.8,211820915.2,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/nnc
NUO,Nuveen Ohio Quality Income Municipal Fund,14.45,267642249.8,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nuo
NQP,"Nuveen Pennsylvania Investment Quality Municipal Fund, Inc.",13.18,212320626.7,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqp
NPP,"Nuveen Performance Plus Municipal Fund, Inc.",14.22,853561970.1,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/npp
JPI,Nuveen Preferred and Income Term Fund,21.88,497633753.2,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/jpi
JPC,Nuveen Preferred Income Opportunites Fund,8.99,871943165.6,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/jpc
NPF,"Nuveen Premier Municipal Income Fund, Inc.",13.11,260738471,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/npf
NPM,"Nuveen Premium Income Municipal Fund II, Inc.",13.61,962129702.1,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/npm
NPT,"Nuveen Premium Income Municipal Fund IV, Inc.",13.04,565133401,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/npt
NPI,"Nuveen Premium Income Municipal Fund, Inc.",13.5,864810580.5,n/a,1988,n/a,n/a,http://www.nasdaq.com/symbol/npi
NQU,"Nuveen Quality Income Municipal Fund, Inc.",13.57,737924264.9,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqu
NQI,"Nuveen Quality Municipal Fund, Inc.",13.04,501542797.8,n/a,1990,n/a,n/a,http://www.nasdaq.com/symbol/nqi
JTP,Nuveen Quality Preferred Income Fund,7.92,512134500.2,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jtp
JPS,Nuveen Quality Preferred Income Fund 2,8.87,1067886025,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jps
JHP,Nuveen Quality Preferred Income Fund 3,8.04,190633682.3,n/a,2002,n/a,n/a,http://www.nasdaq.com/symbol/jhp
JRI,Nuveen Real Asset Income and Growth Fund,14.7,143769675,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/jri
BXMX,Nuveen S&P 500 Buy-Write Income Fund,12.12,466195472.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bxmx
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,12.8,207807257.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/spxx
NIM,Nuveen Select Maturities Municipal Fund,10.019,124627543.3,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nim
NQS,"Nuveen Select Quality Municipal Fund, Inc.",13.42,472680971.2,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/nqs
NXP,Nuveen Select Tax Free Income Portfolio,13.59,225190512.9,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxp
NXQ,Nuveen Select Tax Free Income Portfolio II,13.17,233289784.6,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxq
NXR,Nuveen Select Tax Free Income Portfolio III,13.77,179637361.2,n/a,1992,n/a,n/a,http://www.nasdaq.com/symbol/nxr
NSL,Nuveen Senior Income Fund,5.82,198454678.4,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/nsl
JSD,Nuveen Short Duration Credit Opportunities Fund,15.03,150378907.5,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/jsd
JTD,Nuveen Tax-Advantaged Dividend Growth Fund,13.8,199883892,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jtd
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,11.39,157586595.6,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/jta
NTX,Nuveen Texas Quality Income Municipal Fund,13.7,133963463.5,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/ntx
NPV,Nuveen Virginia Premium Income Municipal Fund,13.51,242233043.6,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/npv
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,12.38,162142642.7,n/a,2013,n/a,n/a,http://www.nasdaq.com/symbol/niq
JMT,Nuven Mortgage Opportunity Term Fund 2,21.78,106096413.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/jmt
NES,"Nuverra Environmental Solutions, Inc.",1.25,35115872.5,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/nes
NVR,"NVR, Inc.",1547.06,6282903054,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/nvr
OAK,"Oaktree Capital Group, LLC",47.11,7255371528,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak
OAS,Oasis Petroleum Inc.,10.73,1493109254,n/a,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oas
OXY,Occidental Petroleum Corporation,68.79,52552198645,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/oxy
OII,"Oceaneering International, Inc.",42.88,4195570616,n/a,n/a,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/oii
OZM,Och-Ziff Capital Management Group LLC,8.27,3961917815,n/a,2007,Finance,Investment Managers,http://www.nasdaq.com/symbol/ozm
OCIP,OCI Partners LP,9.85,856926261.5,n/a,2013,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ocip
OCIR,OCI Resources LP,20.76,415094912.9,n/a,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/ocir
OCN,Ocwen Financial Corporation,7.27,911513457.9,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ocn
OFG,OFG Bancorp,8.6,377264017.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg
OFG^A,OFG Bancorp,19.65,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ofg^a
OFG^B,OFG Bancorp,19.55,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^b
OFG^D,OFG Bancorp,20,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofg^d
OGE,OGE Energy Corporation,27.73,5537269542,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge
OIBR,Oi S.A.,0.7575,530599965,n/a,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oibr
OIBR.C,Oi S.A.,n/a,0,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/oibr.c
OIS,"Oil States International, Inc.",27.1,1389967780,n/a,2001,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/ois
ODC,Oil-Dri Corporation Of America,23.7,167482946.7,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/odc
ORI,Old Republic International Corporation,15.64,4086836804,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ori
OLN,Olin Corporation,17.46,1353543618,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oln
OMAM,OM Asset Management plc,14.92,1798409489,n/a,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/omam
OMG,"OM Group, Inc.",33.09,1012579512,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/omg
OHI,"Omega Healthcare Investors, Inc.",35.26,6481352195,n/a,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ohi
OME,Omega Protein Corporation,17.33,376303689.3,n/a,1998,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ome
OMC,Omnicom Group Inc.,68,16520440540,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/omc
OMN,OMNOVA Solutions Inc.,6,274919934,n/a,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/omn
ASGN,"On Assignment, Inc.",36.41,1916596403,n/a,1992,Technology,Professional Services,http://www.nasdaq.com/symbol/asgn
ONDK,"On Deck Capital, Inc.",9.66,672214100.5,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ondk
OGS,"ONE Gas, Inc.",46.15,2427201470,n/a,2014,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ogs
OLP,"One Liberty Properties, Inc.",21.43,354197097.3,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/olp
OB,"OneBeacon Insurance Group, Ltd.",14.04,1337504257,n/a,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/ob
OKS,"ONEOK Partners, L.P.",31.13,8123905823,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/oks
OKE,"ONEOK, Inc.",34.6,7237177992,n/a,n/a,Public Utilities,Oil & Gas Production,http://www.nasdaq.com/symbol/oke
OOMA,"Ooma, Inc.",7.12,119136047.9,n/a,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/ooma
OPK,Opko Health Inc,9.1,4218916930,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opk
OPWR,"Opower, Inc.",9.04,465262620.2,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/opwr
OPY,"Oppenheimer Holdings, Inc.",20.31,279504026.5,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/opy
ORCL,Oracle Corporation,36.89,1.57474E+11,n/a,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl
ORAN,Orange,15.02,39785642377,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/oran
OA,"Orbital ATK, Inc.",74.31,4392053834,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/oa
ORC,"Orchid Island Capital, Inc.",9.27,212862310.1,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/orc
OEC,Orion Engineered Carbons S.A,14.3,852280000,n/a,2014,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/oec
ORN,Orion Marine Group Inc,5.18,141117175.6,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/orn
IX,Orix Corp Ads,69.4,18199445035,n/a,n/a,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/ix
ORA,"Ormat Technologies, Inc.",35.42,1735671490,n/a,2004,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ora
OSK,Oshkosh Corporation,36.63,2868802845,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/osk
OUT,OUTFRONT Media Inc.,22.1,3038725314,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/out
OMI,"Owens & Minor, Inc.",33.61,2118036929,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/omi
OC,Owens Corning Inc,44,5173030852,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/oc
OI,"Owens-Illinois, Inc.",21.4,3440427560,n/a,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/oi
OXM,"Oxford Industries, Inc.",74.94,1242823170,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/oxm
PAI,"Pacific American Income Shares, Inc.",13.29,125751614.7,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pai
ROYT,Pacific Coast Oil Trust,2.08,80252968.64,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/royt
PACD,Pacific Drilling S.A.,1.2,252726000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pacd
PCG,Pacific Gas & Electric Co.,53,25925786923,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pcg
PKG,Packaging Corporation of America,62.53,6110706357,n/a,2000,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/pkg
PANW,"Palo Alto Networks, Inc.",175.21,14894407967,n/a,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/panw
PAM,Pampa Energia S.A.,15.35,806986877.3,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pam
P,"Pandora Media, Inc.",21.53,4570408229,n/a,2011,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/p
PHX,Panhandle Royalty Company,17.23,285094058.5,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/phx
PAR,PAR Technology Corporation,5.44,84549024,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/par
PGN,Paragon Offshore plc,0.24,20636529.84,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pgn
PGRE,"Paramount Group, Inc.",16.74,3550753825,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pgre
PKE,Park Electrochemical Corporation,17.73,361508831.4,n/a,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/pke
PKD,Parker Drilling Company,2.72,334996285.3,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pkd
PH,Parker-Hannifin Corporation,98.14,13584420247,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/ph
PKY,"Parkway Properties, Inc.",15.75,1823396085,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pky
PE,"Parsley Energy, Inc.",16.27,2292774631,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pe
PRE,PartnerRe Ltd.,138.65,6633041789,n/a,1993,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/pre
PRE^D,PartnerRe Ltd.,26.31,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^d
PRE^E,PartnerRe Ltd.,27.65,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^e
PRE^F,PartnerRe Ltd.,25.22,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pre^f
PRTY,Party City Holdco Inc.,16.47,1964093188,n/a,2015,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prty
PN,"Patriot National, Inc.",16.11,430153899.4,n/a,2015,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/pn
PAYC,"Paycom Software, Inc.",37.05,2113727842,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/payc
PBF,PBF Energy Inc.,30.69,2914171375,n/a,2012,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/pbf
PBFX,PBF Logistics LP,19.01,652568341.4,n/a,2014,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/pbfx
BTU,Peabody Energy Corporation,18.14,336501680.1,n/a,2001,Energy,Coal Mining,http://www.nasdaq.com/symbol/btu
PSO,"Pearson, Plc",17.98,14741495747,n/a,n/a,Consumer Services,Books,http://www.nasdaq.com/symbol/pso
PEB,Pebblebrook Hotel Trust,35.2,2529254006,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/peb
PEB^A,Pebblebrook Hotel Trust,25.23,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^a
PEB^B,Pebblebrook Hotel Trust,25.81,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^b
PEB^C,Pebblebrook Hotel Trust,24.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/peb^c
PBA,Pembina Pipeline Corp.,25.16,8677215747,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pba
PGH,Pengrowth Energy Corporation,0.92,498768343.7,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pgh
PVA,Penn Virginia Corporation,0.4603,32992741.74,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pva
PWE,Penn West Petroleum Ltd,0.6,301297897.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pwe
PNTA,PennantPark Investment Corporation,25.0899,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pnta
PEI,Pennsylvania Real Estate Investment Trust,19.75,1366075801,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pei
PEI^A,Pennsylvania Real Estate Investment Trust,26.02,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^a
PEI^B,Pennsylvania Real Estate Investment Trust,25.25,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pei^b
PFSI,"PennyMac Financial Services, Inc.",16,348684048,n/a,2013,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/pfsi
PMT,PennyMac Mortgage Investment Trust,15.36,1149111122,n/a,2009,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pmt
PAG,"Penske Automotive Group, Inc.",50.17,4519106799,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/pag
PNR,Pentair plc.,51.35,9245871492,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pnr
PEN,"Penumbra, Inc.",39.89,1198241230,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/pen
PBY,"Pep Boys-Manny, Moe & Jack (The)",12.52,675908062.8,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/pby
POM,"PEPCO Holdings, Inc.",24.79,6283427172,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/pom
PEP,"Pepsico, Inc.",94.16,1.3832E+11,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/pep
PFGC,Performance Food Group Company,21.18,2110719905,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/pfgc
PSG,Performance Sports Group Ltd,12.61,574438209.8,n/a,2014,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/psg
PKI,"PerkinElmer, Inc.",46.43,5264391680,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/pki
PBT,Permian Basin Royalty Trust,6.3,293635414.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbt
PRGO,Perrigo Company,160.73,23511493909,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prgo
PZE,Petrobras Argentina S.A.,5.28,1066157041,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pze
PTR,PetroChina Company Limited,72.89,1.33404E+11,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ptr
PBR,Petroleo Brasileiro S.A.- Petrobras,4.64,30263232878,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pbr
PBR.A,Petroleo Brasileiro S.A.- Petrobras,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pbr.a
PQ,Petroquest Energy Inc,1.27,83592202.64,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pq
PFE,"Pfizer, Inc.",33.08,2.04016E+11,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfe
PMC,Pharmerica Corporation,27.75,844494826.5,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/pmc
PHH,PHH Corp,13.91,831916941.8,n/a,2002,Finance,Diversified Financial Services,http://www.nasdaq.com/symbol/phh
PM,Philip Morris International Inc,79.95,1.23857E+11,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/pm
PHI,Philippine Long Distance Telephone Company,46.11,9962331785,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/phi
PSX,Phillips 66,79.48,42733184452,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/psx
PSXP,Phillips 66 Partners LP,53.2,4356108355,n/a,2013,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/psxp
PFX,"Phoenix Companies, Inc. (The)",19.85,0,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/pfx
PNX,"Phoenix Companies, Inc. (The)",32.9,190820000,n/a,2001,Finance,Life Insurance,http://www.nasdaq.com/symbol/pnx
FENG,Phoenix New Media Limited,4.62,328393739.5,n/a,2011,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/feng
DOC,Physicians Realty Trust,15.17,1082272491,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/doc
PNY,"Piedmont Natural Gas Company, Inc.",40.63,3218103701,n/a,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/pny
